filename,subject,win_start,win_end
GaPt19_02.txt,GaPt19,8400,8600
GaPt19_02.txt,GaPt19,8500,8700
GaPt19_02.txt,GaPt19,8600,8800
GaPt19_02.txt,GaPt19,8700,8900
GaPt19_02.txt,GaPt19,8800,9000
GaPt19_02.txt,GaPt19,8900,9100
GaPt19_02.txt,GaPt19,9000,9200
GaPt19_02.txt,GaPt19,9100,9300
GaPt19_02.txt,GaPt19,9200,9400
GaPt19_02.txt,GaPt19,9300,9500
GaPt19_02.txt,GaPt19,9400,9600
GaPt19_02.txt,GaPt19,9500,9700
GaPt19_02.txt,GaPt19,9600,9800
GaPt19_02.txt,GaPt19,9700,9900
GaPt19_02.txt,GaPt19,9800,10000
GaPt19_02.txt,GaPt19,9900,10100
GaPt19_02.txt,GaPt19,10000,10200
GaPt19_02.txt,GaPt19,10100,10300
GaPt19_02.txt,GaPt19,10200,10400
GaPt19_02.txt,GaPt19,10300,10500
GaPt19_02.txt,GaPt19,10400,10600
GaPt19_02.txt,GaPt19,10500,10700
GaPt19_02.txt,GaPt19,10600,10800
GaPt19_02.txt,GaPt19,10700,10900
GaPt19_02.txt,GaPt19,10800,11000
GaPt19_02.txt,GaPt19,10900,11100
GaPt19_02.txt,GaPt19,11000,11200
GaPt19_02.txt,GaPt19,11100,11300
GaPt19_02.txt,GaPt19,11200,11400
GaPt19_02.txt,GaPt19,11300,11500
GaPt19_02.txt,GaPt19,11400,11600
GaPt19_02.txt,GaPt19,11500,11700
GaPt19_02.txt,GaPt19,11600,11800
GaPt19_02.txt,GaPt19,11700,11900
GaPt19_02.txt,GaPt19,11800,12000
GaPt19_02.txt,GaPt19,11900,12100
GaPt19_10.txt,GaPt19,0,200
GaPt19_10.txt,GaPt19,100,300
GaPt19_10.txt,GaPt19,200,400
GaPt19_10.txt,GaPt19,300,500
GaPt19_10.txt,GaPt19,400,600
GaPt19_10.txt,GaPt19,500,700
GaPt19_10.txt,GaPt19,600,800
GaPt19_10.txt,GaPt19,700,900
GaPt19_10.txt,GaPt19,800,1000
GaPt19_10.txt,GaPt19,900,1100
GaPt19_10.txt,GaPt19,1000,1200
GaPt19_10.txt,GaPt19,1100,1300
GaPt19_10.txt,GaPt19,1200,1400
GaPt19_10.txt,GaPt19,1300,1500
GaPt19_10.txt,GaPt19,1400,1600
GaPt19_10.txt,GaPt19,1500,1700
GaPt19_10.txt,GaPt19,1600,1800
GaPt19_10.txt,GaPt19,1700,1900
GaPt19_10.txt,GaPt19,1800,2000
GaPt19_10.txt,GaPt19,1900,2100
GaPt19_10.txt,GaPt19,2000,2200
GaPt19_10.txt,GaPt19,2100,2300
GaPt19_10.txt,GaPt19,2200,2400
GaPt19_10.txt,GaPt19,2300,2500
GaPt19_10.txt,GaPt19,2400,2600
GaPt19_10.txt,GaPt19,2500,2700
GaPt19_10.txt,GaPt19,2600,2800
GaPt19_10.txt,GaPt19,2700,2900
GaPt19_10.txt,GaPt19,2800,3000
GaPt19_10.txt,GaPt19,2900,3100
GaPt19_10.txt,GaPt19,3000,3200
GaPt19_10.txt,GaPt19,3100,3300
GaPt19_10.txt,GaPt19,3200,3400
GaPt19_10.txt,GaPt19,3300,3500
GaPt19_10.txt,GaPt19,3400,3600
GaPt19_10.txt,GaPt19,3500,3700
GaPt19_10.txt,GaPt19,3600,3800
GaPt19_10.txt,GaPt19,3700,3900
GaPt19_10.txt,GaPt19,3800,4000
GaPt19_10.txt,GaPt19,3900,4100
GaPt19_10.txt,GaPt19,4000,4200
GaPt19_10.txt,GaPt19,4100,4300
GaPt19_10.txt,GaPt19,4200,4400
GaPt19_10.txt,GaPt19,4300,4500
GaPt19_10.txt,GaPt19,4400,4600
GaPt19_10.txt,GaPt19,4500,4700
GaPt19_10.txt,GaPt19,4600,4800
GaPt19_10.txt,GaPt19,4700,4900
GaPt19_10.txt,GaPt19,4800,5000
GaPt19_10.txt,GaPt19,4900,5100
GaPt19_10.txt,GaPt19,5000,5200
GaPt19_10.txt,GaPt19,5100,5300
GaPt19_10.txt,GaPt19,5200,5400
GaPt19_10.txt,GaPt19,5300,5500
GaPt19_10.txt,GaPt19,5400,5600
GaPt19_10.txt,GaPt19,5500,5700
GaPt19_10.txt,GaPt19,5600,5800
GaPt19_10.txt,GaPt19,5700,5900
GaPt19_10.txt,GaPt19,5800,6000
GaPt19_10.txt,GaPt19,5900,6100
GaPt19_10.txt,GaPt19,6000,6200
GaPt19_10.txt,GaPt19,6100,6300
GaPt19_10.txt,GaPt19,6200,6400
GaPt19_10.txt,GaPt19,6300,6500
GaPt19_10.txt,GaPt19,6400,6600
GaPt19_10.txt,GaPt19,6500,6700
GaPt19_10.txt,GaPt19,6600,6800
GaPt19_10.txt,GaPt19,6700,6900
GaPt19_10.txt,GaPt19,6800,7000
GaPt19_10.txt,GaPt19,6900,7100
GaPt19_10.txt,GaPt19,7000,7200
GaPt19_10.txt,GaPt19,7100,7300
GaPt19_10.txt,GaPt19,7200,7400
GaPt19_10.txt,GaPt19,7300,7500
GaPt19_10.txt,GaPt19,7400,7600
GaPt19_10.txt,GaPt19,7500,7700
GaPt19_10.txt,GaPt19,7600,7800
GaPt19_10.txt,GaPt19,7700,7900
GaPt19_10.txt,GaPt19,7800,8000
GaPt19_10.txt,GaPt19,7900,8100
GaPt19_10.txt,GaPt19,8000,8200
GaPt19_10.txt,GaPt19,8100,8300
GaPt19_10.txt,GaPt19,8200,8400
GaPt19_10.txt,GaPt19,8300,8500
GaPt19_10.txt,GaPt19,8400,8600
GaPt19_10.txt,GaPt19,8500,8700
GaPt19_10.txt,GaPt19,8600,8800
GaPt19_10.txt,GaPt19,8700,8900
GaPt19_10.txt,GaPt19,8800,9000
GaPt19_10.txt,GaPt19,8900,9100
GaPt19_10.txt,GaPt19,9000,9200
GaPt19_10.txt,GaPt19,9100,9300
GaPt19_10.txt,GaPt19,9200,9400
GaPt19_10.txt,GaPt19,9300,9500
GaPt19_10.txt,GaPt19,9400,9600
GaPt19_10.txt,GaPt19,9500,9700
GaPt19_10.txt,GaPt19,9600,9800
GaPt19_10.txt,GaPt19,9700,9900
GaPt19_10.txt,GaPt19,9800,10000
GaPt19_10.txt,GaPt19,9900,10100
GaPt19_10.txt,GaPt19,10000,10200
GaPt19_10.txt,GaPt19,10100,10300
GaPt19_10.txt,GaPt19,10200,10400
GaPt19_10.txt,GaPt19,10300,10500
GaPt19_10.txt,GaPt19,10400,10600
GaPt19_10.txt,GaPt19,10500,10700
GaPt19_10.txt,GaPt19,10600,10800
GaPt19_10.txt,GaPt19,10700,10900
GaPt19_10.txt,GaPt19,10800,11000
GaPt19_10.txt,GaPt19,10900,11100
GaPt19_10.txt,GaPt19,11000,11200
GaPt19_10.txt,GaPt19,11100,11300
GaPt19_10.txt,GaPt19,11200,11400
GaPt19_10.txt,GaPt19,11300,11500
GaPt19_10.txt,GaPt19,11400,11600
GaPt19_10.txt,GaPt19,11500,11700
GaPt19_10.txt,GaPt19,11600,11800
GaPt19_10.txt,GaPt19,11700,11900
GaPt19_10.txt,GaPt19,11800,12000
GaPt19_10.txt,GaPt19,11900,12100
GaPt20_01.txt,GaPt20,0,200
GaPt20_01.txt,GaPt20,100,300
GaPt20_01.txt,GaPt20,200,400
GaPt20_01.txt,GaPt20,300,500
GaPt20_01.txt,GaPt20,400,600
GaPt20_01.txt,GaPt20,500,700
GaPt20_01.txt,GaPt20,600,800
GaPt20_01.txt,GaPt20,700,900
GaPt20_01.txt,GaPt20,800,1000
GaPt20_01.txt,GaPt20,900,1100
GaPt20_01.txt,GaPt20,1000,1200
GaPt20_01.txt,GaPt20,1100,1300
GaPt20_01.txt,GaPt20,1200,1400
GaPt20_01.txt,GaPt20,1300,1500
GaPt20_01.txt,GaPt20,1400,1600
GaPt20_01.txt,GaPt20,1500,1700
GaPt20_01.txt,GaPt20,1600,1800
GaPt20_01.txt,GaPt20,1700,1900
GaPt20_01.txt,GaPt20,1800,2000
GaPt20_01.txt,GaPt20,1900,2100
GaPt20_01.txt,GaPt20,2000,2200
GaPt20_01.txt,GaPt20,2100,2300
GaPt20_01.txt,GaPt20,2200,2400
GaPt20_01.txt,GaPt20,2300,2500
GaPt20_01.txt,GaPt20,2400,2600
GaPt20_01.txt,GaPt20,2500,2700
GaPt20_01.txt,GaPt20,2600,2800
GaPt20_01.txt,GaPt20,2700,2900
GaPt20_01.txt,GaPt20,2800,3000
GaPt20_01.txt,GaPt20,2900,3100
GaPt20_01.txt,GaPt20,3000,3200
GaPt20_01.txt,GaPt20,3100,3300
GaPt20_01.txt,GaPt20,3200,3400
GaPt20_01.txt,GaPt20,3300,3500
GaPt20_01.txt,GaPt20,3400,3600
GaPt20_01.txt,GaPt20,3500,3700
GaPt20_01.txt,GaPt20,3600,3800
GaPt20_01.txt,GaPt20,3700,3900
GaPt20_01.txt,GaPt20,3800,4000
GaPt20_01.txt,GaPt20,3900,4100
GaPt20_01.txt,GaPt20,4000,4200
GaPt20_01.txt,GaPt20,4100,4300
GaPt20_01.txt,GaPt20,4200,4400
GaPt20_01.txt,GaPt20,4300,4500
GaPt20_01.txt,GaPt20,4400,4600
GaPt20_01.txt,GaPt20,4500,4700
GaPt20_01.txt,GaPt20,4600,4800
GaPt20_01.txt,GaPt20,4700,4900
GaPt20_01.txt,GaPt20,4800,5000
GaPt20_01.txt,GaPt20,4900,5100
GaPt20_01.txt,GaPt20,5000,5200
GaPt20_01.txt,GaPt20,5100,5300
GaPt20_01.txt,GaPt20,5200,5400
GaPt20_01.txt,GaPt20,5300,5500
GaPt20_01.txt,GaPt20,5400,5600
GaPt20_01.txt,GaPt20,5500,5700
GaPt20_01.txt,GaPt20,5600,5800
GaPt20_01.txt,GaPt20,5700,5900
GaPt20_01.txt,GaPt20,5800,6000
GaPt20_01.txt,GaPt20,5900,6100
GaPt20_01.txt,GaPt20,6000,6200
GaPt20_01.txt,GaPt20,6100,6300
GaPt20_01.txt,GaPt20,6200,6400
GaPt20_01.txt,GaPt20,6300,6500
GaPt20_01.txt,GaPt20,6400,6600
GaPt20_01.txt,GaPt20,6500,6700
GaPt20_01.txt,GaPt20,6600,6800
GaPt20_01.txt,GaPt20,6700,6900
GaPt20_01.txt,GaPt20,6800,7000
GaPt20_01.txt,GaPt20,6900,7100
GaPt20_01.txt,GaPt20,7000,7200
GaPt20_01.txt,GaPt20,7100,7300
GaPt20_01.txt,GaPt20,7200,7400
GaPt20_01.txt,GaPt20,7300,7500
GaPt20_01.txt,GaPt20,7400,7600
GaPt20_01.txt,GaPt20,7500,7700
GaPt20_01.txt,GaPt20,7600,7800
GaPt20_01.txt,GaPt20,7700,7900
GaPt20_01.txt,GaPt20,7800,8000
GaPt20_01.txt,GaPt20,7900,8100
GaPt20_01.txt,GaPt20,8000,8200
GaPt20_01.txt,GaPt20,8100,8300
GaPt20_01.txt,GaPt20,8200,8400
GaPt20_01.txt,GaPt20,8300,8500
GaPt20_01.txt,GaPt20,8400,8600
GaPt20_01.txt,GaPt20,8500,8700
GaPt20_01.txt,GaPt20,8600,8800
GaPt20_01.txt,GaPt20,8700,8900
GaPt20_01.txt,GaPt20,8800,9000
GaPt20_01.txt,GaPt20,8900,9100
GaPt20_01.txt,GaPt20,9000,9200
GaPt20_01.txt,GaPt20,9100,9300
GaPt20_01.txt,GaPt20,9200,9400
GaPt20_01.txt,GaPt20,9300,9500
GaPt20_01.txt,GaPt20,9400,9600
GaPt20_01.txt,GaPt20,9500,9700
GaPt20_01.txt,GaPt20,9600,9800
GaPt20_01.txt,GaPt20,9700,9900
GaPt20_01.txt,GaPt20,9800,10000
GaPt20_01.txt,GaPt20,9900,10100
GaPt20_01.txt,GaPt20,10000,10200
GaPt20_01.txt,GaPt20,10100,10300
GaPt20_01.txt,GaPt20,10200,10400
GaPt20_01.txt,GaPt20,10300,10500
GaPt20_01.txt,GaPt20,10400,10600
GaPt20_01.txt,GaPt20,10500,10700
GaPt20_01.txt,GaPt20,10600,10800
GaPt20_01.txt,GaPt20,10700,10900
GaPt20_01.txt,GaPt20,10800,11000
GaPt20_01.txt,GaPt20,10900,11100
GaPt20_01.txt,GaPt20,11000,11200
GaPt20_01.txt,GaPt20,11100,11300
GaPt20_01.txt,GaPt20,11200,11400
GaPt20_01.txt,GaPt20,11300,11500
GaPt20_01.txt,GaPt20,11400,11600
GaPt20_01.txt,GaPt20,11500,11700
GaPt20_01.txt,GaPt20,11600,11800
GaPt20_01.txt,GaPt20,11700,11900
GaPt20_01.txt,GaPt20,11800,12000
GaPt20_01.txt,GaPt20,11900,12100
GaPt20_02.txt,GaPt20,0,200
GaPt20_02.txt,GaPt20,100,300
GaPt20_02.txt,GaPt20,200,400
GaPt20_02.txt,GaPt20,300,500
GaPt20_02.txt,GaPt20,400,600
GaPt20_02.txt,GaPt20,500,700
GaPt20_02.txt,GaPt20,600,800
GaPt20_02.txt,GaPt20,700,900
GaPt20_02.txt,GaPt20,800,1000
GaPt20_02.txt,GaPt20,900,1100
GaPt20_02.txt,GaPt20,1000,1200
GaPt20_02.txt,GaPt20,1100,1300
GaPt20_02.txt,GaPt20,1200,1400
GaPt20_02.txt,GaPt20,1300,1500
GaPt20_02.txt,GaPt20,1400,1600
GaPt20_02.txt,GaPt20,1500,1700
GaPt20_02.txt,GaPt20,1600,1800
GaPt20_02.txt,GaPt20,1700,1900
GaPt20_02.txt,GaPt20,1800,2000
GaPt20_02.txt,GaPt20,1900,2100
GaPt20_02.txt,GaPt20,2000,2200
GaPt20_02.txt,GaPt20,2100,2300
GaPt20_02.txt,GaPt20,2200,2400
GaPt20_02.txt,GaPt20,2300,2500
GaPt20_02.txt,GaPt20,2400,2600
GaPt20_02.txt,GaPt20,2500,2700
GaPt20_02.txt,GaPt20,2600,2800
GaPt20_02.txt,GaPt20,2700,2900
GaPt20_02.txt,GaPt20,2800,3000
GaPt20_02.txt,GaPt20,2900,3100
GaPt20_02.txt,GaPt20,3000,3200
GaPt20_02.txt,GaPt20,3100,3300
GaPt20_02.txt,GaPt20,3200,3400
GaPt20_02.txt,GaPt20,3300,3500
GaPt20_02.txt,GaPt20,3400,3600
GaPt20_02.txt,GaPt20,3500,3700
GaPt20_02.txt,GaPt20,3600,3800
GaPt20_02.txt,GaPt20,3700,3900
GaPt20_02.txt,GaPt20,3800,4000
GaPt20_02.txt,GaPt20,3900,4100
GaPt20_02.txt,GaPt20,4000,4200
GaPt20_02.txt,GaPt20,4100,4300
GaPt20_02.txt,GaPt20,4200,4400
GaPt20_02.txt,GaPt20,4300,4500
GaPt20_02.txt,GaPt20,4400,4600
GaPt20_02.txt,GaPt20,4500,4700
GaPt20_02.txt,GaPt20,4600,4800
GaPt20_02.txt,GaPt20,4700,4900
GaPt20_02.txt,GaPt20,4800,5000
GaPt20_02.txt,GaPt20,4900,5100
GaPt20_02.txt,GaPt20,5000,5200
GaPt20_02.txt,GaPt20,5100,5300
GaPt20_02.txt,GaPt20,5200,5400
GaPt20_02.txt,GaPt20,5300,5500
GaPt20_02.txt,GaPt20,5400,5600
GaPt20_02.txt,GaPt20,5500,5700
GaPt20_02.txt,GaPt20,5600,5800
GaPt20_02.txt,GaPt20,5700,5900
GaPt20_02.txt,GaPt20,5800,6000
GaPt20_02.txt,GaPt20,5900,6100
GaPt20_02.txt,GaPt20,6000,6200
GaPt20_02.txt,GaPt20,6100,6300
GaPt20_02.txt,GaPt20,6200,6400
GaPt20_02.txt,GaPt20,6300,6500
GaPt20_02.txt,GaPt20,6400,6600
GaPt20_02.txt,GaPt20,6500,6700
GaPt20_02.txt,GaPt20,6600,6800
GaPt20_02.txt,GaPt20,6700,6900
GaPt20_02.txt,GaPt20,6800,7000
GaPt20_02.txt,GaPt20,6900,7100
GaPt20_02.txt,GaPt20,7000,7200
GaPt20_02.txt,GaPt20,7100,7300
GaPt20_02.txt,GaPt20,7200,7400
GaPt20_02.txt,GaPt20,7300,7500
GaPt20_02.txt,GaPt20,7400,7600
GaPt20_02.txt,GaPt20,7500,7700
GaPt20_02.txt,GaPt20,7600,7800
GaPt20_02.txt,GaPt20,7700,7900
GaPt20_02.txt,GaPt20,7800,8000
GaPt20_02.txt,GaPt20,7900,8100
GaPt20_02.txt,GaPt20,8000,8200
GaPt20_02.txt,GaPt20,8100,8300
GaPt20_02.txt,GaPt20,8200,8400
GaPt20_02.txt,GaPt20,8300,8500
GaPt20_02.txt,GaPt20,8400,8600
GaPt20_02.txt,GaPt20,8500,8700
GaPt20_02.txt,GaPt20,8600,8800
GaPt20_02.txt,GaPt20,8700,8900
GaPt20_02.txt,GaPt20,8800,9000
GaPt20_02.txt,GaPt20,8900,9100
GaPt20_02.txt,GaPt20,9000,9200
GaPt20_02.txt,GaPt20,9100,9300
GaPt20_02.txt,GaPt20,9200,9400
GaPt20_02.txt,GaPt20,9300,9500
GaPt20_02.txt,GaPt20,9400,9600
GaPt20_02.txt,GaPt20,9500,9700
GaPt20_02.txt,GaPt20,9600,9800
GaPt20_02.txt,GaPt20,9700,9900
GaPt20_02.txt,GaPt20,9800,10000
GaPt20_02.txt,GaPt20,9900,10100
GaPt20_02.txt,GaPt20,10000,10200
GaPt20_02.txt,GaPt20,10100,10300
GaPt20_02.txt,GaPt20,10200,10400
GaPt20_02.txt,GaPt20,10300,10500
GaPt20_02.txt,GaPt20,10400,10600
GaPt20_02.txt,GaPt20,10500,10700
GaPt20_02.txt,GaPt20,10600,10800
GaPt20_02.txt,GaPt20,10700,10900
GaPt20_02.txt,GaPt20,10800,11000
GaPt20_02.txt,GaPt20,10900,11100
GaPt20_02.txt,GaPt20,11000,11200
GaPt20_02.txt,GaPt20,11100,11300
GaPt20_02.txt,GaPt20,11200,11400
GaPt20_02.txt,GaPt20,11300,11500
GaPt20_02.txt,GaPt20,11400,11600
GaPt20_02.txt,GaPt20,11500,11700
GaPt20_02.txt,GaPt20,11600,11800
GaPt20_02.txt,GaPt20,11700,11900
GaPt20_02.txt,GaPt20,11800,12000
GaPt20_02.txt,GaPt20,11900,12100
GaPt20_10.txt,GaPt20,0,200
GaPt20_10.txt,GaPt20,100,300
GaPt20_10.txt,GaPt20,200,400
GaPt20_10.txt,GaPt20,300,500
GaPt20_10.txt,GaPt20,400,600
GaPt20_10.txt,GaPt20,500,700
GaPt20_10.txt,GaPt20,600,800
GaPt20_10.txt,GaPt20,700,900
GaPt20_10.txt,GaPt20,800,1000
GaPt20_10.txt,GaPt20,900,1100
GaPt20_10.txt,GaPt20,1000,1200
GaPt20_10.txt,GaPt20,1100,1300
GaPt20_10.txt,GaPt20,1200,1400
GaPt20_10.txt,GaPt20,1300,1500
GaPt20_10.txt,GaPt20,1400,1600
GaPt20_10.txt,GaPt20,1500,1700
GaPt20_10.txt,GaPt20,1600,1800
GaPt20_10.txt,GaPt20,1700,1900
GaPt20_10.txt,GaPt20,1800,2000
GaPt20_10.txt,GaPt20,1900,2100
GaPt20_10.txt,GaPt20,2000,2200
GaPt20_10.txt,GaPt20,2100,2300
GaPt20_10.txt,GaPt20,2200,2400
GaPt20_10.txt,GaPt20,2300,2500
GaPt20_10.txt,GaPt20,2400,2600
GaPt20_10.txt,GaPt20,2500,2700
GaPt20_10.txt,GaPt20,2600,2800
GaPt20_10.txt,GaPt20,2700,2900
GaPt20_10.txt,GaPt20,2800,3000
GaPt20_10.txt,GaPt20,2900,3100
GaPt20_10.txt,GaPt20,3000,3200
GaPt20_10.txt,GaPt20,3100,3300
GaPt20_10.txt,GaPt20,3200,3400
GaPt20_10.txt,GaPt20,3300,3500
GaPt20_10.txt,GaPt20,3400,3600
GaPt20_10.txt,GaPt20,3500,3700
GaPt20_10.txt,GaPt20,3600,3800
GaPt20_10.txt,GaPt20,3700,3900
GaPt20_10.txt,GaPt20,3800,4000
GaPt20_10.txt,GaPt20,3900,4100
GaPt20_10.txt,GaPt20,4000,4200
GaPt20_10.txt,GaPt20,4100,4300
GaPt20_10.txt,GaPt20,4200,4400
GaPt20_10.txt,GaPt20,4300,4500
GaPt20_10.txt,GaPt20,4400,4600
GaPt20_10.txt,GaPt20,4500,4700
GaPt20_10.txt,GaPt20,4600,4800
GaPt20_10.txt,GaPt20,4700,4900
GaPt20_10.txt,GaPt20,4800,5000
GaPt20_10.txt,GaPt20,4900,5100
GaPt20_10.txt,GaPt20,5000,5200
GaPt20_10.txt,GaPt20,5100,5300
GaPt20_10.txt,GaPt20,5200,5400
GaPt20_10.txt,GaPt20,5300,5500
GaPt20_10.txt,GaPt20,5400,5600
GaPt20_10.txt,GaPt20,5500,5700
GaPt20_10.txt,GaPt20,5600,5800
GaPt20_10.txt,GaPt20,5700,5900
GaPt20_10.txt,GaPt20,5800,6000
GaPt20_10.txt,GaPt20,5900,6100
GaPt20_10.txt,GaPt20,6000,6200
GaPt20_10.txt,GaPt20,6100,6300
GaPt20_10.txt,GaPt20,6200,6400
GaPt20_10.txt,GaPt20,6300,6500
GaPt20_10.txt,GaPt20,6400,6600
GaPt20_10.txt,GaPt20,6500,6700
GaPt20_10.txt,GaPt20,6600,6800
GaPt20_10.txt,GaPt20,6700,6900
GaPt20_10.txt,GaPt20,6800,7000
GaPt20_10.txt,GaPt20,6900,7100
GaPt20_10.txt,GaPt20,7000,7200
GaPt20_10.txt,GaPt20,7100,7300
GaPt20_10.txt,GaPt20,7200,7400
GaPt20_10.txt,GaPt20,7300,7500
GaPt20_10.txt,GaPt20,7400,7600
GaPt20_10.txt,GaPt20,7500,7700
GaPt20_10.txt,GaPt20,7600,7800
GaPt20_10.txt,GaPt20,7700,7900
GaPt20_10.txt,GaPt20,7800,8000
GaPt20_10.txt,GaPt20,7900,8100
GaPt20_10.txt,GaPt20,8000,8200
GaPt20_10.txt,GaPt20,8100,8300
GaPt20_10.txt,GaPt20,8200,8400
GaPt20_10.txt,GaPt20,8300,8500
GaPt20_10.txt,GaPt20,8400,8600
GaPt20_10.txt,GaPt20,8500,8700
GaPt20_10.txt,GaPt20,8600,8800
GaPt20_10.txt,GaPt20,8700,8900
GaPt20_10.txt,GaPt20,8800,9000
GaPt20_10.txt,GaPt20,8900,9100
GaPt20_10.txt,GaPt20,9000,9200
GaPt20_10.txt,GaPt20,9100,9300
GaPt20_10.txt,GaPt20,9200,9400
GaPt20_10.txt,GaPt20,9300,9500
GaPt20_10.txt,GaPt20,9400,9600
GaPt20_10.txt,GaPt20,9500,9700
GaPt20_10.txt,GaPt20,9600,9800
GaPt20_10.txt,GaPt20,9700,9900
GaPt20_10.txt,GaPt20,9800,10000
GaPt20_10.txt,GaPt20,9900,10100
GaPt20_10.txt,GaPt20,10000,10200
GaPt20_10.txt,GaPt20,10100,10300
GaPt20_10.txt,GaPt20,10200,10400
GaPt20_10.txt,GaPt20,10300,10500
GaPt20_10.txt,GaPt20,10400,10600
GaPt20_10.txt,GaPt20,10500,10700
GaPt20_10.txt,GaPt20,10600,10800
GaPt20_10.txt,GaPt20,10700,10900
GaPt20_10.txt,GaPt20,10800,11000
GaPt20_10.txt,GaPt20,10900,11100
GaPt20_10.txt,GaPt20,11000,11200
GaPt20_10.txt,GaPt20,11100,11300
GaPt20_10.txt,GaPt20,11200,11400
GaPt20_10.txt,GaPt20,11300,11500
GaPt20_10.txt,GaPt20,11400,11600
GaPt20_10.txt,GaPt20,11500,11700
GaPt20_10.txt,GaPt20,11600,11800
GaPt20_10.txt,GaPt20,11700,11900
GaPt20_10.txt,GaPt20,11800,12000
GaPt20_10.txt,GaPt20,11900,12100
GaPt21_01.txt,GaPt21,0,200
GaPt21_01.txt,GaPt21,100,300
GaPt21_01.txt,GaPt21,200,400
GaPt21_01.txt,GaPt21,300,500
GaPt21_01.txt,GaPt21,400,600
GaPt21_01.txt,GaPt21,500,700
GaPt21_01.txt,GaPt21,600,800
GaPt21_01.txt,GaPt21,700,900
GaPt21_01.txt,GaPt21,800,1000
GaPt21_01.txt,GaPt21,900,1100
GaPt21_01.txt,GaPt21,1000,1200
GaPt21_01.txt,GaPt21,1100,1300
GaPt21_01.txt,GaPt21,1200,1400
GaPt21_01.txt,GaPt21,1300,1500
GaPt21_01.txt,GaPt21,1400,1600
GaPt21_01.txt,GaPt21,1500,1700
GaPt21_01.txt,GaPt21,1600,1800
GaPt21_01.txt,GaPt21,1700,1900
GaPt21_01.txt,GaPt21,1800,2000
GaPt21_01.txt,GaPt21,1900,2100
GaPt21_01.txt,GaPt21,2000,2200
GaPt21_01.txt,GaPt21,2100,2300
GaPt21_01.txt,GaPt21,2200,2400
GaPt21_01.txt,GaPt21,2300,2500
GaPt21_01.txt,GaPt21,2400,2600
GaPt21_01.txt,GaPt21,2500,2700
GaPt21_01.txt,GaPt21,2600,2800
GaPt21_01.txt,GaPt21,2700,2900
GaPt21_01.txt,GaPt21,2800,3000
GaPt21_01.txt,GaPt21,2900,3100
GaPt21_01.txt,GaPt21,3000,3200
GaPt21_01.txt,GaPt21,3100,3300
GaPt21_01.txt,GaPt21,3200,3400
GaPt21_01.txt,GaPt21,3300,3500
GaPt21_01.txt,GaPt21,3400,3600
GaPt21_01.txt,GaPt21,3500,3700
GaPt21_01.txt,GaPt21,3600,3800
GaPt21_01.txt,GaPt21,3700,3900
GaPt21_01.txt,GaPt21,3800,4000
GaPt21_01.txt,GaPt21,3900,4100
GaPt21_01.txt,GaPt21,4000,4200
GaPt21_01.txt,GaPt21,4100,4300
GaPt21_01.txt,GaPt21,4200,4400
GaPt21_01.txt,GaPt21,4300,4500
GaPt21_01.txt,GaPt21,4400,4600
GaPt21_01.txt,GaPt21,4500,4700
GaPt21_01.txt,GaPt21,4600,4800
GaPt21_01.txt,GaPt21,4700,4900
GaPt21_01.txt,GaPt21,4800,5000
GaPt21_01.txt,GaPt21,4900,5100
GaPt21_01.txt,GaPt21,5000,5200
GaPt21_01.txt,GaPt21,5100,5300
GaPt21_01.txt,GaPt21,5200,5400
GaPt21_01.txt,GaPt21,5300,5500
GaPt21_01.txt,GaPt21,5400,5600
GaPt21_01.txt,GaPt21,5500,5700
GaPt21_01.txt,GaPt21,5600,5800
GaPt21_01.txt,GaPt21,5700,5900
GaPt21_01.txt,GaPt21,5800,6000
GaPt21_01.txt,GaPt21,5900,6100
GaPt21_01.txt,GaPt21,6000,6200
GaPt21_01.txt,GaPt21,6100,6300
GaPt21_01.txt,GaPt21,6200,6400
GaPt21_01.txt,GaPt21,6300,6500
GaPt21_01.txt,GaPt21,6400,6600
GaPt21_01.txt,GaPt21,6500,6700
GaPt21_01.txt,GaPt21,6600,6800
GaPt21_01.txt,GaPt21,6700,6900
GaPt21_01.txt,GaPt21,6800,7000
GaPt21_01.txt,GaPt21,6900,7100
GaPt21_01.txt,GaPt21,7000,7200
GaPt21_01.txt,GaPt21,7100,7300
GaPt21_01.txt,GaPt21,7200,7400
GaPt21_01.txt,GaPt21,7300,7500
GaPt21_01.txt,GaPt21,7400,7600
GaPt21_01.txt,GaPt21,7500,7700
GaPt21_01.txt,GaPt21,7600,7800
GaPt21_01.txt,GaPt21,7700,7900
GaPt21_01.txt,GaPt21,7800,8000
GaPt21_01.txt,GaPt21,7900,8100
GaPt21_01.txt,GaPt21,8000,8200
GaPt21_01.txt,GaPt21,8100,8300
GaPt21_01.txt,GaPt21,8200,8400
GaPt21_01.txt,GaPt21,8300,8500
GaPt21_01.txt,GaPt21,8400,8600
GaPt21_01.txt,GaPt21,8500,8700
GaPt21_01.txt,GaPt21,8600,8800
GaPt21_01.txt,GaPt21,8700,8900
GaPt21_01.txt,GaPt21,8800,9000
GaPt21_01.txt,GaPt21,8900,9100
GaPt21_01.txt,GaPt21,9000,9200
GaPt21_01.txt,GaPt21,9100,9300
GaPt21_01.txt,GaPt21,9200,9400
GaPt21_01.txt,GaPt21,9300,9500
GaPt21_01.txt,GaPt21,9400,9600
GaPt21_01.txt,GaPt21,9500,9700
